barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h
WBGene00044468,Y69A2AL.2,0.46814184705512324,0.47136313785814743,0.4765110975170921,0.4790279014914647,0.4723532340254813,0.4721067284488256,0.45944464359788256,0.479353893670936,0.46758741994262576,0.4635691625990898
WBGene00021435,Y39A3A.4,0.5612100209770786,0.6377579080473125,0.5486858298080871,0.5459578386395598,0.49740131953973526,0.5049829631319868,0.5054664387092819,0.5025259075343013,0.44440151852828363,0.46318333614254403
WBGene00010411,H25K10.1,0.43808362936742284,0.4732760877906035,0.45596600521002806,0.47208704093982223,0.4351270245973831,0.44694163559352285,0.4142519667509981,0.48506998575005134,0.4249564302561875,0.4320701786803925
WBGene00022593,ZC328.3,0.46488700451180986,0.4907152495797893,0.44077589875772655,0.4432524875207547,0.43182701761125497,0.4275167700858025,0.41603861767541,0.4236702046826375,0.41514937625319626,0.40672504266307125
WBGene00015044,cyp-34A9,0.5355177398351496,0.5779257774762981,0.5414628607888863,0.539834985619246,0.495842015824205,0.49670825413960934,0.48079073090393376,0.4480347761959659,0.43343867310858625,0.4336959317891569
WBGene00009824,gpdh-1,0.45222847351681283,0.4561449766850515,0.4536912600047591,0.4811724881503314,0.473687316624493,0.4627551097167639,0.4730206263236518,0.45306725575147744,0.4738532180856483,0.4496642719834329
WBGene00009830,cutl-18,0.45559995697577277,0.4496833888875182,0.4598702856129244,0.4614453258675495,0.48516233085009847,0.4821106599964948,0.464609450955431,0.4803871397421089,0.4809391107492494,0.4739115653627941
WBGene00009785,F46C5.10,0.5378395903044677,0.5585490508351121,0.5474519819781501,0.5551677412173815,0.5246496073881767,0.514705017492582,0.5086511694117889,0.47454830104661366,0.43824607027784823,0.4369288467495575
WBGene00020338,T08A9.6,0.46497075888534983,0.48936039132925824,0.47964760390018063,0.4969378345600873,0.5001542713994929,0.4971771118126156,0.490910601336541,0.5051753351147461,0.4912515057246957,0.5113720120893297
WBGene00016314,C32D5.6,0.46374706880935235,0.5013932622417357,0.45242679544890313,0.43559511550908064,0.4134884358915969,0.41166268991732186,0.40633384130445876,0.38469234192809626,0.39542773441766377,0.39381865055161874
WBGene00012594,nspe-5,0.6280568413211669,0.5625000091450912,0.6079363405925143,0.6324561748944275,0.6338761813118138,0.6551168006706676,0.6359651126852662,0.7041337416547818,0.6831200851722543,0.6419563670943712
WBGene00009691,F44E5.4,0.5888895670088587,0.6543678721253606,0.7522264833868962,0.8249549480494376,0.8310285704503831,0.8460032867647582,0.8599139241879812,0.9027668204030881,0.9415632160433276,0.8781019070868906
WBGene00006678,twk-25,0.4545735347710023,0.4758550926323487,0.44004013712797524,0.4521731740439825,0.4385435288695931,0.46471886029498577,0.4638682081766369,0.46667306187945323,0.48304363196312466,0.5049203522805161
WBGene00022797,best-24,0.4599635917840142,0.5058027387120927,0.4512729121407211,0.4644089479091103,0.4502021974967213,0.47344791573165407,0.47376443403109325,0.4772507686481001,0.4662735168156411,0.4490666924014757
WBGene00012968,Y48A6B.7,0.4686456352894051,0.48505828061240286,0.47182900535986017,0.4789272942951234,0.46370645374205066,0.46242337335704514,0.4479336528463015,0.4605525148733364,0.4569569444036707,0.43993341508628214
WBGene00019404,K05B2.4,0.5473104948416349,0.6506007198503881,0.5950187420520456,0.6039969325269181,0.5567587165353258,0.5340869318854533,0.5339865790323519,0.5500404975516888,0.5074422501607327,0.4750307752043725
WBGene00003629,nhr-38,0.6249999887064619,0.6486569608255631,0.6356202907797056,0.6385769055368138,0.59906014990678,0.5895599583459544,0.58955995886601,0.5303391967075343,0.5478459309623226,0.6227171206835075
WBGene00007460,C08F11.13,0.46856251320849407,0.5481967631477174,0.4855607725755283,0.47844109653636274,0.44074099929689664,0.42349934961005314,0.41360012176731437,0.4529532227369694,0.4090704859311944,0.3637891335444119
WBGene00016219,pals-24,0.5370112297140602,0.5895968061512019,0.5343939407688564,0.5346406438806647,0.5319525773889096,0.530867353004279,0.5168607238522126,0.5267277501457355,0.5067919593413801,0.51318612197737
WBGene00016521,fbxa-62,0.5840405165335857,0.5646217169716031,0.5693864435203281,0.5823338088373825,0.5565852060576492,0.5646217180669156,0.5617815365982882,0.5157211915343,0.4909756560827415,0.4612670384022017
WBGene00020559,best-17,0.4545918744443243,0.4662591037022248,0.4159776816858875,0.43960269333162977,0.4415010460172619,0.4750906755723086,0.466496702030328,0.4515630397594321,0.49700520936649295,0.5164123815395691
WBGene00010475,K01F9.2,0.45128506561228476,0.48893818402044736,0.4852422382111148,0.5063383616533412,0.4923143425540509,0.502214784152475,0.49573670365970113,0.5069335355428003,0.4872937295023753,0.4854306805446281
WBGene00010472,cdr-7,0.5322830067132259,0.5680562852746113,0.5571481260303899,0.5778505777800481,0.5426655982937659,0.5514584392804278,0.555594164911832,0.5488294328253166,0.5334505992719686,0.4972850556392663
WBGene00009692,F44E5.5,0.6565081961734688,0.6646844118690032,0.7731050658283201,0.8401041635419364,0.8479332308970369,0.8626183929373481,0.8728892463764494,0.9236297922846282,0.9458398751655994,0.89042697848651
WBGene00012103,clec-12,0.46907419090330343,0.49825562080434,0.479663288685833,0.4932411055638765,0.4767011313402574,0.46573600731593595,0.4616615875544918,0.4832541812688087,0.4700056927097858,0.49281036255026683
WBGene00000070,acy-3,0.46577349426743353,0.48180728422645613,0.4680658106113698,0.4796112976243465,0.47759758426919274,0.48893069479490087,0.47650173166935733,0.4867323845517597,0.48439134232943276,0.48121780183884255
WBGene00000111,alh-5,0.532983103511854,0.5647328602637269,0.5502233674634304,0.5683084773017313,0.5307852559797821,0.537568931748205,0.5351875322897437,0.49833261550930624,0.4901804282993736,0.47716531085728425
WBGene00011006,ugt-47,0.4670805334404292,0.46634218681328465,0.464027839637986,0.46735736894869745,0.4737024410496297,0.47623168123015625,0.47412707830599543,0.44929525033321216,0.48300640302755005,0.47910427945032164
WBGene00013838,fbxa-31,0.44346753268329864,0.49587314405715144,0.46367683053694975,0.48700552345549064,0.47116681504777214,0.46473557031855073,0.46543455628080876,0.4762480744415319,0.43262485672648626,0.4615213062023006
WBGene00004226,ptr-12,0.46380601663778964,0.49422346437370845,0.47512402031541173,0.49954020188364556,0.5034199798017336,0.5078151080539068,0.5100580103510627,0.5185848301185166,0.5197712749163522,0.48496202173406533
WBGene00013543,Y75B8A.6,0.47092593313593833,0.5010702669352871,0.4899498497612019,0.4945765617476026,0.506739866441973,0.5053696262244833,0.4896819897799216,0.5207938932286712,0.49232544648483645,0.5232303819379455
WBGene00020774,T24E12.5,0.4365845931557906,0.5785847785660644,0.4717020214675667,0.4826449455166495,0.4079467634388481,0.43346428027144374,0.4205122473457344,0.45924522841223686,0.409616596894475,0.41044006071063877
WBGene00003977,pes-2.1,0.43376193254658063,0.47174209286662405,0.44538383371015594,0.5451403435140497,0.42314162338045064,0.5704886598832819,0.5520798507384429,0.47079791679899297,0.44580225105074683,0.5612324858072655
WBGene00012717,Y39E4B.6,0.4686420627466059,0.49212474003310913,0.47198493136082353,0.4888066357665395,0.4933210719543862,0.4917689236204681,0.4880667498706831,0.5095751645662232,0.4926021072387677,0.5033469079966878
WBGene00004909,snf-10,0.44140885577501493,0.49798015511888927,0.4729115106970708,0.48310265673817154,0.3953485161256337,0.35601373281271187,0.37836073630273315,0.406473416002545,0.3925738833285131,0.3319331035746963
WBGene00016892,C53A3.2,0.45927041047033423,0.48326354175044633,0.41216957548118127,0.4634398909114726,0.4125425577943731,0.4139276693268475,0.38968230683661437,0.3571094514888625,0.40093986288988437,0.39122778787462437
WBGene00044471,F56D6.9,0.6191806520591882,0.67350647644724,0.6460176956630638,0.6902746083072894,0.6442142662497763,0.6315210256526531,0.6227171153220012,0.6103459066819481,0.6142386765004025,0.5126021404348179
WBGene00017312,pitr-5,0.5409485697767755,0.5187053187321523,0.4222365488548144,0.3943740683218019,0.37916962087114753,0.40325025200681375,0.35989945814845126,0.37206176395861934,0.3703387440927163,0.34734616055716877
WBGene00022771,ZK616.1,0.45370575920967526,0.4552537556842192,0.45052769000916115,0.44026048856276434,0.4704052614574494,0.47483548159187855,0.465746076263842,0.44806840035629114,0.44930642774076524,0.4990607456504479
WBGene00011684,T10B10.8,0.4586340022438732,0.48185961025914115,0.4782264337999052,0.4956318715112431,0.4975756958142732,0.5072893064699648,0.4991641391631703,0.49138523688724384,0.5055459295171381,0.5006218629675261
WBGene00012202,W02B12.4,0.4619382605834354,0.4721285357242822,0.4565569642439399,0.4546073041843979,0.4613686548574373,0.47383651747034594,0.47028411590881936,0.4528660677803202,0.4758053354149817,0.47811254425416344
WBGene00017751,F23F12.3,0.46034684006644694,0.47121997758326506,0.4578717962724227,0.4640146783956223,0.4585384806531354,0.44628440997425844,0.4332054631623281,0.42915732822621,0.424918861011275,0.4296161980851744
WBGene00007180,B0457.6,0.4628213490498936,0.5286717836685323,0.47561215308962124,0.49176927093533573,0.49118857178615555,0.4976810098042238,0.49597851620655203,0.5110887291675562,0.5056320327103871,0.4891592921548052
WBGene00044211,Y60A3A.25,0.4445131066298892,0.4662144899595469,0.49203370349209763,0.5163290938490864,0.5214368653149771,0.5222175498378967,0.5250235820607934,0.5109145131664488,0.5160520753972313,0.5057779014860918
WBGene00021262,fbxa-74,0.46286369364058194,0.5328758895453686,0.4818374456285808,0.4814351378708774,0.4529220425446401,0.4442934906924466,0.4394479193870297,0.4209782802979962,0.42379171916206937,0.40976475055106
WBGene00000963,dhp-1,0.4614914203825285,0.48544306610843063,0.4751054665208733,0.48208646402404537,0.4794843746612869,0.4883664544446418,0.47882194603906725,0.4759592283908087,0.4762528705220736,0.5183101097629526
WBGene00009493,hrg-4,0.5358807813236232,0.5206154889294649,0.5270794634484264,0.5345064729564764,0.5425016226469668,0.5376812259884698,0.5316933576469226,0.49057498599511024,0.5446811662176246,0.5220990512188859
WBGene00009048,cth-1,0.539548820049825,0.5689396243727006,0.5217050839799118,0.5580045308869808,0.5803188401476481,0.5152290392242296,0.5270775707860469,0.5050001453841192,0.5058949209154999,0.5216371389789238
WBGene00013480,egas-3,0.460447341533192,0.4964865064524572,0.4608915234666954,0.47014769013773144,0.46730430457275546,0.46771603395546296,0.4542263628089564,0.4493246990813937,0.4406047078036722,0.474060167534776
WBGene00014576,Y43F11A.6,0.47096299368697125,0.5035357144077879,0.4991039898699402,0.5210547886498167,0.5289788690525878,0.5154234973962971,0.5056817850002933,0.5081950376496528,0.5113242250942329,0.5248334776684008
WBGene00010320,F59B10.4,0.5456168327510877,0.5791753151734719,0.6041353556392756,0.6262303932276069,0.6152191656094925,0.6183212083612843,0.606881258218575,0.6053263611910968,0.5828502865148518,0.5528915994013663
WBGene00009295,fbxa-180,0.4534173771251362,0.43524003289332625,0.40975674242938126,0.4156329882145837,0.4407871948212102,0.4343199388313681,0.4253320676677612,0.38472313946478126,0.3952988939775006,0.4604330184934546
WBGene00008485,ugt-43,0.4594060858342388,0.4643510067817783,0.48333465544726584,0.46455997351325357,0.4672333482959654,0.46028578661161473,0.46824082497164504,0.5016750145548232,0.455568553219172,0.44609398068478
WBGene00003907,paf-2,0.5306908869582916,0.59146641034631,0.5524696659807196,0.5628517148117025,0.5384346542923549,0.5409587977381154,0.5376257015025483,0.5487251999027819,0.5520007493691275,0.5177732440868275
WBGene00011984,T24C2.5,0.46939832931308345,0.4828445636918402,0.4441672267549098,0.4424964916493345,0.4322103398158669,0.4466640655529091,0.4298447587757481,0.4209764434908125,0.4291573197612819,0.39913960327555686
WBGene00013841,fbxa-33,0.5397726090492846,0.614043271177285,0.5158145715971633,0.4958572751879246,0.41192281316012186,0.4171456066053819,0.4004714472537462,0.4274618114436756,0.3926257715462581,0.3956484583220944
WBGene00008129,C47A10.12,0.5888895675961069,0.5811661510894187,0.58043007882249,0.557874974277166,0.5035364976647313,0.46253365770612215,0.46783921432272646,0.4127545198358131,0.40272548193691066,0.3785365537724475
WBGene00008915,F17C11.4,0.4787892020104042,0.501558007308184,0.4771598917340191,0.48898595666791345,0.4668955590764394,0.4734994188697689,0.4639079823914559,0.4690470055570762,0.4667126603830988,0.4503096222532136
WBGene00021994,Y59E9AL.4,0.53145691343958,0.5422410030266689,0.5444468370562641,0.5626843394760862,0.5442964324248545,0.5538568210110777,0.554194651880972,0.5513166979031581,0.5513166955484049,0.5188070566215429
WBGene00012538,Y37A1B.5,0.5283027486896882,0.5411503097469893,0.521458229955283,0.5213456886746256,0.5129866520855171,0.5209695143902102,0.5249514307574834,0.5127254459699703,0.515983992837087,0.5416911477889389
WBGene00000499,chk-2,0.4710212136794364,0.48541716416680564,0.4818057910121808,0.4862676293848828,0.4816362270223895,0.47291062029213415,0.464129478083782,0.4709495881746877,0.48135999210083713,0.48744893577314435
WBGene00018874,tag-234,0.4643979238555197,0.48844877295781214,0.45860790584211636,0.46443457654144515,0.439091191499093,0.44223858448226594,0.42920191729049,0.4509006953192998,0.4361313456539425,0.4261730764696031
WBGene00009070,F23A7.5,0.43959218437925995,0.4707548209113388,0.4467458553221148,0.4554786581302006,0.4713384355551811,0.4764276613648246,0.47249445620565356,0.43707570021465314,0.44041564705344377,0.460863443216371
WBGene00008221,nhr-168,0.535943095369255,0.5335112644222357,0.5106459390244933,0.5102351512294262,0.492926699117964,0.5054800038367716,0.4700520169943814,0.5009177666981546,0.47686041649074895,0.4871322997269463
WBGene00009060,F22E12.3,0.5658311464666056,0.5648918845761175,0.534929592675998,0.5302005767861728,0.5037971422861861,0.5159535798672971,0.5092088711457714,0.5585359246613711,0.5134830572964052,0.5342690140246952
WBGene00009957,F53B2.8,0.46573823702373923,0.596284723511175,0.5664226407648825,0.58714047591349,0.5219334714249465,0.5028263624588972,0.4887763085995785,0.49806533328065256,0.43964697980864664,0.3959136912121975
WBGene00016218,pals-23,0.5347511406433811,0.5824444974819113,0.5164722151020553,0.5199836453821562,0.521612536020385,0.5134097549412415,0.5195127869449109,0.5098901218673777,0.49651432211759816,0.4937301717534069
WBGene00003091,lys-2,0.47535242689429563,0.5111128417993818,0.49780163754258117,0.4961433925492439,0.48781972889121045,0.4775008005276222,0.47257386884659847,0.513880243145068,0.47982463051647056,0.4734844498562229
WBGene00017390,F12A10.1,0.5766951774365644,0.6056106576680788,0.6047498536293107,0.6136969651469625,0.5981923247404263,0.6239138865757756,0.6218358898730931,0.6058246028757638,0.6239575841961531,0.6334839896549025
WBGene00006539,tbb-6,0.5476604452350797,0.5890774315246206,0.5862478009898313,0.6072115732589232,0.5747247046124644,0.5770161701157225,0.585944715369445,0.5574387244142179,0.5549045477647818,0.5588847560835981
WBGene00007423,C08B6.2,0.43655253123694376,0.43332034431537625,0.42137399945292814,0.4339761157045181,0.4228644197001831,0.3870403434610988,0.39340781803236746,0.3777841875032875,0.3727735327075625,0.41753646798786187
WBGene00015270,C01B4.6,0.30379042041146187,0.32492595680194314,0.3193753792276325,0.3386330155776788,0.3207953763967075,0.41747635873378,0.33265941022461937,0.3409158678487569,0.3301545796512706,0.5124259365478578
WBGene00019116,nhr-143,0.47261910173361754,0.49245914644620076,0.4701349666529298,0.4760532004830751,0.45272583474880707,0.4487097527798197,0.43796386436824775,0.4577341230222737,0.4463051170896275,0.42956503132831375
WBGene00022231,tyr-6,0.45936665502394847,0.5206448407916492,0.4995348223424322,0.5303723227060737,0.5316878718079504,0.5465077691016893,0.5503048950978083,0.5644128617486363,0.5630397086431462,0.5398007043850528
WBGene00019742,nhr-202,0.5290582414317316,0.58591866524852,0.5651750837365443,0.5794852457121825,0.5476749112920831,0.5277217257675705,0.5221187911306828,0.5154023762376814,0.49090582153167966,0.4440738987820494
WBGene00020220,clec-140,0.6105866852826275,0.6736858019054638,0.648341136005795,0.600416092863605,0.5758121084108887,0.5703456824372299,0.5418657237797482,0.5842452043075707,0.5684473298859831,0.5516231705026906
WBGene00022887,ZK1290.5,0.467272893222641,0.4797896486873968,0.5182181858629531,0.5476131824044036,0.5647002093348331,0.5809234141398618,0.5892534318124132,0.5712245144498788,0.5859910275310144,0.5391800835505619
WBGene00004196,prx-11,0.5273762092048151,0.5644101131156976,0.5398266446190976,0.547281619200089,0.5351231874971356,0.5357446938055166,0.5240718239430946,0.5245933580265836,0.5110023073053586,0.4727839873835059
